,TimeAxis_us,Data,Fit_Window,Fit
0,-2.42,-2.32249511411402e-06,,
1,-2.4100000001,-6.83955114114026e-07,,
2,-2.4000000000000004,-1.01166311411403e-06,,
3,-2.3899999999999997,-4.94415911411403e-06,,
4,-2.38,-7.89353111411402e-06,,
5,-2.37,2.99168885885981e-07,,
6,-2.3600000000000003,6.26876885885969e-07,,
7,-2.3499999999999996,-4.61645111411403e-06,,
8,-2.34,1.93770888588598e-06,,
9,-2.330000001,3.57624888588598e-06,,
10,-2.3200000010000004,-5.92728311411402e-06,,
11,-2.3099999999999996,3.24854088588597e-06,,
12,-2.3,3.24854088588597e-06,,
13,-2.29,-4.61645111411403e-06,,
14,-2.2800000000000002,4.88708088588597e-06,,
15,-2.2699999999999996,5.21478888588597e-06,,
16,-2.26,1.6356860885886e-05,,
17,-2.25,8.81957688588597e-06,,
18,-2.24,-7.89353111411402e-06,,
19,-2.2299999999999995,-3.96103511411402e-06,,
20,-2.2199999999999998,-2.65020311411403e-06,,
21,-2.21,1.61000088588598e-06,,
22,-2.2,-6.58269911411402e-06,,
23,-2.1899999999999995,7.50874488588597e-06,,
24,-2.1799999999999997,-3.96103511411402e-06,,
25,-2.17,-3.56247114114024e-07,,
26,-2.16,5.21478888588597e-06,,
27,-2.1500000000000004,9.54584885885971e-07,,
28,-2.1399999999999997,-1.3136862114114e-05,,
29,-2.13,-2.85391141140217e-08,,
30,-2.12,5.54249688588597e-06,,
31,-2.1100000000000003,-4.94415911411403e-06,,
32,-2.0999999999999996,-1.0515195114114e-05,,
33,-2.09,-3.30561911411403e-06,,
34,-2.08,-1.01166311411403e-06,,
35,-2.0700000000000003,-3.30561911411403e-06,,
36,-2.0599999999999996,-7.56582311411403e-06,,
37,-2.05,1.61000088588598e-06,,
38,-2.04,6.26876885885969e-07,,
39,-2.0300000000000002,-3.30561911411403e-06,,
40,-2.0199999999999996,3.24854088588597e-06,,
41,-2.01,4.88708088588597e-06,,
42,-2.0,2.26541688588598e-06,,
43,-1.9899999999999998,3.90395688588598e-06,,
44,-1.98,6.26876885885969e-07,,
45,-1.9699999999999998,1.61000088588598e-06,,
46,-1.96,6.26876885885969e-07,,
47,-1.9500000000000002,1.61000088588598e-06,,
48,-1.94,3.90395688588598e-06,,
49,-1.9299999999999997,2.59312488588597e-06,,
50,-1.92,4.88708088588597e-06,,
51,-1.9100000000000001,2.99168885885981e-07,,
