,TimeAxis_us,Data,Fit_Window,Fit
0,-5.5119998,2.29372052854065e-07,,
1,-5.5079998000999995,-2.76815947145934e-07,,
2,-5.5039998002,-7.83003947145934e-07,,
3,-5.4999998,-1.28919194714594e-06,,
4,-5.4959998,-1.79537994714594e-06,,
5,-5.4919998009999995,-1.79537994714594e-06,,
6,-5.487999801,-2.30156794714593e-06,,
7,-5.4839998009999995,-2.30156794714593e-06,,
8,-5.479999801,-2.30156794714593e-06,,
9,-5.4759998009999995,-1.79537994714594e-06,,
10,-5.471999801,-1.79537994714594e-06,,
11,-5.4679998009999995,-1.28919194714594e-06,,
12,-5.463999801,-7.83003947145934e-07,,
13,-5.4599998009999995,2.29372052854065e-07,,
14,-5.455999802,7.35560052854064e-07,,
15,-5.451999802,1.74793605285407e-06,,
16,-5.447999802,2.25412405285406e-06,,
17,-5.4439998019999996,2.76031205285406e-06,,
18,-5.439999802,2.76031205285406e-06,,
19,-5.4359998019999995,2.76031205285406e-06,,
20,-5.431999802,2.76031205285406e-06,,
21,-5.4279998019999995,2.25412405285406e-06,,
22,-5.423999802,1.74793605285407e-06,,
23,-5.419999803,1.24174805285407e-06,,
24,-5.415999803,1.24174805285407e-06,,
25,-5.411999803,1.24174805285407e-06,,
26,-5.4079998,1.24174805285407e-06,,
27,-5.4039998,1.74793605285407e-06,,
28,-5.3999998,2.25412405285406e-06,,
29,-5.3959998,3.26650005285407e-06,,
30,-5.3919998,4.27887605285406e-06,,
31,-5.3879998,5.79744005285407e-06,,
32,-5.3839998,6.80981605285407e-06,,
33,-5.3799998,7.82219205285407e-06,,
34,-5.3759998,8.32838005285406e-06,,
35,-5.3719998,8.83456705285407e-06,,
36,-5.3679998,9.34075505285407e-06,,
37,-5.3639998,9.84694305285407e-06,,
38,-5.3599998,9.84694305285407e-06,,
39,-5.3559998,9.34075505285407e-06,,
40,-5.3519998,9.34075505285407e-06,,
41,-5.3479998,8.83456705285407e-06,,
42,-5.3439998,8.83456705285407e-06,,
43,-5.3399998,8.32838005285406e-06,,
44,-5.3359998,7.82219205285407e-06,,
45,-5.33199981,7.82219205285407e-06,,
46,-5.32799981,7.31600405285407e-06,,
47,-5.32399981,6.80981605285407e-06,,
48,-5.31999981,5.79744005285407e-06,,
49,-5.31599981,5.29125205285407e-06,,
50,-5.31199981,4.78506405285406e-06,,
51,-5.30799981,4.27887605285406e-06,,
52,-5.30399981,3.77268805285407e-06,,
53,-5.29999981,3.77268805285407e-06,,
54,-5.29599981,3.77268805285407e-06,,
55,-5.29199981,3.77268805285407e-06,,
56,-5.28799981,4.27887605285406e-06,,
57,-5.28399981,4.78506405285406e-06,,
58,-5.27999981,5.29125205285407e-06,,
59,-5.27599981,6.30362805285406e-06,,
60,-5.27199981,6.80981605285407e-06,,
61,-5.26799981,7.82219205285407e-06,,
62,-5.26399981,8.32838005285406e-06,,
63,-5.25999981,8.83456705285407e-06,,
64,-5.25599981,9.34075505285407e-06,,
65,-5.25199981,9.84694305285407e-06,,
66,-5.24799981,9.84694305285407e-06,,
67,-5.24399981,1.03531310528541e-05,,
68,-5.23999981,1.03531310528541e-05,,
69,-5.23599981,9.84694305285407e-06,,
70,-5.23199981,9.84694305285407e-06,,
71,-5.22799981,9.34075505285407e-06,,
72,-5.22399981,9.34075505285407e-06,,
73,-5.21999981,8.83456705285407e-06,,
74,-5.21599981,8.32838005285406e-06,,
75,-5.21199981,8.32838005285406e-06,,
76,-5.20799981,7.82219205285407e-06,,
77,-5.20399981,7.31600405285407e-06,,
78,-5.19999981,6.80981605285407e-06,,
79,-5.19599981,6.30362805285406e-06,,
80,-5.1919998099999995,5.79744005285407e-06,,
81,-5.18799981,5.29125205285407e-06,,
82,-5.1839998099999995,4.78506405285406e-06,,
83,-5.17999981,4.78506405285406e-06,,
84,-5.1759998099999995,4.27887605285406e-06,,
85,-5.17199981,4.27887605285406e-06,,
86,-5.1679998099999995,4.27887605285406e-06,,
87,-5.16399981,4.27887605285406e-06,,
88,-5.1599998099999995,4.78506405285406e-06,,
89,-5.15599981,4.78506405285406e-06,,
90,-5.1519998099999995,5.29125205285407e-06,,
91,-5.14799981,5.79744005285407e-06,,
92,-5.1439998099999995,6.30362805285406e-06,,
93,-5.13999981,6.80981605285407e-06,,
94,-5.1359998099999995,6.80981605285407e-06,,
95,-5.13199981,7.31600405285407e-06,,
96,-5.1279998099999995,7.31600405285407e-06,,
97,-5.12399981,7.31600405285407e-06,,
98,-5.1199998099999995,7.31600405285407e-06,,
99,-5.11599981,7.31600405285407e-06,,
100,-5.1119998099999995,7.31600405285407e-06,,
101,-5.10799981,7.31600405285407e-06,,
102,-5.1039998099999995,7.82219205285407e-06,,
103,-5.09999981,7.82219205285407e-06,,
104,-5.09599981,7.82219205285407e-06,,
105,-5.09199981,7.82219205285407e-06,,
106,-5.0879998099999995,8.32838005285406e-06,,
107,-5.08399981,8.32838005285406e-06,,
108,-5.07999981,8.83456705285407e-06,,
109,-5.07599981,8.83456705285407e-06,,
110,-5.071999809999999,8.83456705285407e-06,,
111,-5.06799981,8.83456705285407e-06,,
112,-5.06399981,9.34075505285407e-06,,
113,-5.05999981,9.34075505285407e-06,,
114,-5.055999809999999,9.34075505285407e-06,,
115,-5.05199981,9.34075505285407e-06,,
116,-5.04799981,9.34075505285407e-06,,
117,-5.04399981,9.34075505285407e-06,,
118,-5.03999981,9.34075505285407e-06,,
119,-5.03599981,9.84694305285407e-06,,
120,-5.03199981,9.84694305285407e-06,,
121,-5.02799981,9.84694305285407e-06,,
122,-5.02399981,1.03531310528541e-05,,
123,-5.01999981,1.08593190528541e-05,,
124,-5.01599981,1.08593190528541e-05,,
125,-5.01199981,1.13655070528541e-05,,
126,-5.00799981,1.13655070528541e-05,,
127,-5.00399981,1.13655070528541e-05,,
128,-4.99999981,1.13655070528541e-05,,
129,-4.99599981,1.08593190528541e-05,,
130,-4.99199981,1.03531310528541e-05,,
131,-4.98799981,9.84694305285407e-06,,
132,-4.98399981,9.34075505285407e-06,,
133,-4.97999982,8.83456705285407e-06,,
134,-4.97599982,7.82219205285407e-06,,
135,-4.97199982,7.31600405285407e-06,,
136,-4.96799982,7.31600405285407e-06,,
137,-4.96399982,6.80981605285407e-06,,
138,-4.95999982,6.80981605285407e-06,,
139,-4.95599982,6.80981605285407e-06,,
140,-4.95199982,6.80981605285407e-06,,
