,TimeAxis_us,Data,Fit_Window,Fit
0,-2.4299999999999997,5.59071787687687e-06,,
1,-2.4200000001,6.24613387687688e-06,,
2,-2.41,3.62446987687687e-06,,
3,-2.3999999999999995,-9.63442123123117e-07,,
4,-2.3899999999999997,1.00280587687688e-06,,
5,-2.38,2.31363787687688e-06,,
6,-2.37,-4.56823312312313e-06,,
7,-2.3599999999999994,-1.94656612312312e-06,,
8,-2.3499999999999996,-1.61885812312312e-06,,
9,-2.340000001,-3.25739812312312e-06,,
10,-2.330000001,3.95217787687688e-06,,
11,-2.3199999999999994,1.96818768768764e-08,,
12,-2.3099999999999996,-5.22364312312312e-06,,
13,-2.3,6.75097876876881e-07,,
14,-2.29,4.93530187687688e-06,,
15,-2.2799999999999994,-1.61885812312312e-06,,
16,-2.2699999999999996,-5.22364312312312e-06,,
17,-2.26,-1.29115012312312e-06,,
18,-2.25,-6.53447312312312e-06,,
19,-2.2399999999999993,-1.61885812312312e-06,,
20,-2.2299999999999995,9.52321387687687e-06,,
21,-2.2199999999999998,-2.27427412312313e-06,,
22,-2.21,2.64134587687688e-06,,
23,-2.1999999999999993,-2.60198212312313e-06,,
24,-2.1899999999999995,3.62446987687687e-06,,
25,-2.1799999999999997,1.00280587687688e-06,,
26,-2.17,-2.27427412312313e-06,,
27,-2.16,-2.27427412312313e-06,,
28,-2.1499999999999995,3.29676187687687e-06,,
29,-2.1399999999999997,-9.48385312312312e-06,,
30,-2.13,2.96905387687688e-06,,
31,-2.12,-2.27427412312313e-06,,
32,-2.1099999999999994,-7.18989312312312e-06,,
33,-2.0999999999999996,1.96818768768764e-08,,
34,-2.09,-6.53447312312312e-06,,
35,-2.08,-9.63442123123117e-07,,
36,-2.0699999999999994,-6.86218312312313e-06,,
37,-2.0599999999999996,6.24613387687688e-06,,
38,-2.05,3.29676187687687e-06,,
39,-2.04,1.98592987687688e-06,,
40,-2.0299999999999994,-9.63442123123117e-07,,
41,-2.0199999999999996,-1.29115012312312e-06,,
42,-2.01,-6.53447312312312e-06,,
43,-1.9999999999999996,-3.25739812312312e-06,,
44,-1.9899999999999998,-6.20677312312313e-06,,
45,-1.9799999999999995,6.90154987687688e-06,,
46,-1.9699999999999998,-9.63442123123117e-07,,
47,-1.96,-9.63442123123117e-07,,
48,-1.9499999999999997,-6.53447312312312e-06,,
49,-1.9399999999999995,-1.61885812312312e-06,,
50,-1.9299999999999997,3.47389876876879e-07,,
51,-1.92,3.95217787687688e-06,,
52,-1.9099999999999997,4.93530187687688e-06,,
53,-1.8999999999999995,6.75097876876881e-07,,
54,-1.8899999999999997,-6.35734123123128e-07,,
55,-1.88,-1.29115012312312e-06,,
56,-1.8699999999999997,1.33051387687687e-06,,
57,-1.8599999999999999,-4.89593312312312e-06,,
58,-1.8499999999999996,-2.60198212312313e-06,,
59,-1.8399999999999999,2.64134587687688e-06,,
60,-1.8299999999999996,-1.29115012312312e-06,,
61,-1.8199999999999998,6.75097876876881e-07,,
62,-1.8099999999999996,3.95217787687688e-06,,
63,-1.7999999999999998,1.96818768768764e-08,,
64,-1.7899999999999996,-1.11223931231231e-05,,
65,-1.7799999999999998,5.91842587687687e-06,,
66,-1.7699999999999996,3.62446987687687e-06,,
67,-1.7599999999999998,1.65822187687687e-06,,
68,-1.7499999999999996,2.64134587687688e-06,,
69,-1.7399999999999998,-1.94656612312312e-06,,
70,-1.7299999999999995,-1.94656612312312e-06,,
71,-1.7199999999999998,-9.63442123123117e-07,,
72,-1.71,-3.91281312312313e-06,,
73,-1.6999999999999997,2.64134587687688e-06,,
74,-1.6899999999999995,1.98592987687688e-06,,
75,-1.6799999999999997,6.75097876876881e-07,,
76,-1.67,-5.87906312312312e-06,,
